0.224654377880184	0.911078717201166
0.224654377880184	0.887755102040816
0.210829493087558	0.832361516034985
0.194700460829493	0.791545189504373
0.176267281105991	0.739067055393586
0.176267281105991	0.701166180758017
0.173963133640553	0.634110787172012
0.167050691244240	0.584548104956268
0.150921658986175	0.517492711370262
0.146313364055300	0.456268221574344
0.137096774193548	0.409620991253644
0.144009216589862	0.319241982507289
0.150921658986175	0.284256559766764
0.157834101382489	0.246355685131195
0.176267281105991	0.179300291545189
0.180875576036866	0.164723032069971
0.217741935483871	0.112244897959184
0.261520737327189	0.0860058309037901
0.312211981566820	0.0568513119533527
0.367511520737327	0.0626822157434401
0.381336405529954	0.0743440233236152
0.381336405529954	0.106413994169096
0.376728110599078	0.196793002915452
0.379032258064516	0.243440233236152
0.399769585253456	0.342565597667638
0.406682027649770	0.365889212827988
0.445852534562212	0.427113702623907
0.466589861751152	0.447521865889213
0.514976958525346	0.438775510204082
0.616359447004608	0.412536443148688
0.644009216589862	0.432944606413994
0.729262672811060	0.488338192419825
0.747695852534562	0.505830903790087
0.747695852534562	0.572886297376093
0.708525345622120	0.648688046647230
0.664746543778802	0.706997084548105
0.616359447004608	0.709912536443149
0.556451612903226	0.692419825072886
0.471198156682028	0.669096209912536
0.411290322580645	0.715743440233236
0.411290322580645	0.715743440233236
0.404377880184332	0.791545189504373
0.381336405529954	0.890670553935860
0.418202764976959	0.931486880466472
0.390552995391705	0.975218658892128
0.349078341013825	0.978134110787172
0.291474654377880	0.943148688046647
0.259216589861751	0.937317784256560
0.362903225806452	0.913994169096210
0.298387096774194	0.867346938775510
0.259216589861751	0.817784256559767
0.243087557603687	0.750728862973761
0.233870967741936	0.648688046647230
0.222350230414747	0.561224489795918
0.217741935483871	0.473760932944606
0.208525345622120	0.400874635568513
0.226958525345622	0.322157434402332
0.236175115207373	0.275510204081633
0.277649769585253	0.185131195335277
0.319124423963134	0.135568513119533
0.346774193548387	0.255102040816327
0.344470046082949	0.377551020408163
0.351382488479263	0.421282798833819
0.372119815668203	0.470845481049563
0.425115207373272	0.537900874635569
0.443548387096774	0.543731778425656
0.505760368663595	0.517492711370262
0.551843317972350	0.479591836734694
0.588709677419355	0.467930029154519
0.618663594470046	0.470845481049563
0.673963133640553	0.497084548104956
0.708525345622120	0.537900874635569
0.708525345622120	0.578717201166181
0.687788018433180	0.637026239067055
0.637096774193548	0.677842565597668
0.563364055299539	0.639941690962099
0.517281105990783	0.596209912536443
0.591013824884793	0.546647230320700
0.648617511520737	0.540816326530612
0.664746543778802	0.581632653061225
0.618663594470046	0.645772594752187
0.567972350230415	0.572886297376093
0.620967741935484	0.508746355685131
0.618663594470046	0.581632653061225
0.379032258064516	0.704081632653061
0.367511520737327	0.718658892128280
0.339861751152074	0.794460641399417
0.312211981566820	0.741982507288630
0.307603686635945	0.701166180758017
0.266129032258065	0.602040816326531
0.261520737327189	0.561224489795918
0.298387096774194	0.453352769679300
0.312211981566820	0.374635568513120
0.309907834101383	0.298833819241983
0.351382488479263	0.179300291545189
0.256912442396313	0.389212827988338
0.349078341013825	0.488338192419825
0.385944700460830	0.572886297376093
0.358294930875576	0.663265306122449
0.312211981566820	0.602040816326531
0.413594470046083	0.500000000000000
0.438940092165899	0.599125364431487
0.480414746543779	0.637026239067055
0.556451612903226	0.532069970845481
0.402073732718894	0.639941690962099
0.326036866359447	0.537900874635569
0.263824884792627	0.689504373177843
